_id,question,A,B,C,D,answer,GPT_answer,accuracy,response_time,updatedAt
6569539b90ab67957d48c025,The Macpherson Report highlighted the increasing problem of:,hate crimes: violence against ethnic minorities simply because of their race,institutional racism: systematic forms of disadvantage built into the routines and practices of social institutions,overt racism in the police force that must be tackled by institutional reforms,growing numbers of asylum seekers in need of long term accommodation,B,\n\nAnswer: B institutional racism: systematic forms of disadvantage built into the routines and practices of social institutions,1,610.0185999982059,2023-12-01T05:31:23.449Z
6569539b90ab67957d48c026,Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?,A primary group,A secondary group,An aggregate,A social category,C,\n\nAnswer: C An aggregate,1,333.74509999901056,2023-12-01T05:31:25.066Z
6569539b90ab67957d48c027,Environmentalist social movements are global in the sense that:,they increase our awareness of risks that affect the whole planet,they appeal to universal values and human rights,they use global media to generate publicity,all of the above,D,\n\nAnswer: D all of the above.,1,472.30180000141263,2023-12-01T05:31:28.972Z
6569539b90ab67957d48c028,Chodorow (1978) argued that gender socialization occurred through:,"both boys and girls being closely attached to their mothers, but then boys breaking away",girls being attached to their mothers but then breaking away,boys being attached to their fathers and girls to their mothers,"both boys and girls being closely attached to their fathers, but girls breaking away",A,"\n\nAnswer: A both boys and girls being closely attached to their mothers, but then boys breaking away",1,970.2069000005722,2023-12-01T05:31:31.645Z
6569539b90ab67957d48c029,The 'new man' of the 1980s was alleged to be:,"sensitive, caring, and emotional","laddish, aggressive, and violent",a strong and dependable breadwinner,openly bisexual and proud of it,A,"\n\nAnswer: A sensitive, caring, and emotional",1,427.263599999249,2023-12-01T05:31:33.221Z
6569539b90ab67957d48c02a,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",they tended to recruit pupils from the inner cities and traditionally working class areas,"selective schools could still 'cream off' the most able pupils, while the comprehensives put children into ability streams","teachers in comprehensive schools used the restricted code in the classroom, whereas working class pupils used elaborated codes of speech",national testing and league tables made the new schools highly competitive and selective,B,"\n\nAnswer: B selective schools could still 'cream off' the most able pupils, while the comprehensives put children into ability streams",1,915.3039000034332,2023-12-01T05:31:36.151Z
6569539b90ab67957d48c02b,"In idealized views of science, the experimental method is said to involve:",testing out new research methods to see which one works best,isolating and measuring the effect of one variable upon another,using personal beliefs and values to decide what to study,"interpreting data subjectively, drawing on theoretical paradigms",B,\n\nAnswer: B isolating and measuring the effect of one variable upon another,1,1016.8481999970973,2023-12-01T05:31:42.939Z
6569539b90ab67957d48c02c,An 'open' society is one that:,grants every member equal status,does not have any official secrets in its government,has permissive attitudes towards sexual behaviour,allows people to move between levels of the hierarchy,D,\n\nAnswer: A grants every member equal status,0,402.10579999908805,2023-12-01T05:31:44.304Z
6569539b90ab67957d48c02d,The Nation of Islam group appealed to:,British-born second generation immigrants from the Asian subcontinent,White Americans who wanted to convert to Islam,African-Americans who felt excluded from the 'ethnic melting pot' in the USA,African-Caribbeans who lived in the inner cities and had a distinctive youth culture,C,\n\nAnswer: C African-Americans who felt excluded from the 'ethnic melting pot' in the USA,1,600.1572999991477,2023-12-01T05:31:45.994Z
6569539b90ab67957d48c02e,Comte's term 'positivism' refers to:,a theory that emphasizes the positive aspects of society,"the precise, scientific study of observable phenomena",a theory that posits difficult questions and sets out to answer them,an unscientific set of laws about social progress,B,"\n\nAnswer: B the precise, scientific study of observable phenomena",1,598.7556999996305,2023-12-01T05:31:47.672Z
6569539b90ab67957d48c02f,Theories of racialized discourse suggest that:,race is an objective way of categorizing people on biological grounds,the idea of race is socially constructed through powerful ideologies,race relations in Britain and America can be traced back to colonial times,people choose their racial identity and this becomes fixed,B,\n\nAnswer: B. the idea of race is socially constructed through powerful ideologies,1,555.9896999970078,2023-12-01T05:31:49.377Z
6569539b90ab67957d48c030,"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",Convergence,Emergent-norm,Contagion,Value-added,B,\n\nAnswer: C Contagion,0,410.7091000005603,2023-12-01T05:31:49.780Z
6569539b90ab67957d48c031,A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,Farmers will increase the acreage under production.,The city will evolve into a multiple nuclei model.,Suburbanization will develop because the time it takes to commute to the city has been decreased.,"People from the countryside will move to the city, depopulating the farmland region.",C,\n\nAnswer: C Suburbanization will develop because the time it takes to commute to the city has been decreased.,1,830.9783999994397,2023-12-01T05:31:52.565Z
6569539b90ab67957d48c032,"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",depended on the small group of African Americans receiving the same thorough and extensive education as the most talented White Americans were able to access,"involved their use of skills they already had from farming, domestic work, and labors of rural life rather than being forced to learn new skills in the late 1800s",required that they be trained and prepared as craftspeople and service employees so they could become immediately self-sufficient,"required them to move to large cities where they would be accepted as equals in government, religion, and education",A,"\n\nAnswer: D  required them to move to large cities where they would be accepted as equals in government, religion, and education.",0,822.0149000026286,2023-12-01T05:31:55.637Z
6569539b90ab67957d48c033,Pluralist theories suggest that:,the state's power can be exercised through several different administrative structures,the ruling elite is composed of people from various class backgrounds,political parties must compete for the votes of 'consumers' in the electorate,there is a close alignment between class background and party preference,C,\n\nAnswer: A the state's power can be exercised through several different administrative structures,0,563.3794999979436,2023-12-01T05:32:02.513Z
6569539b90ab67957d48c034,The term 'over-urbanization' means that:,life in modern Western cities is so far removed from that of the Third World that we find it difficult to understand these societies,"in poorer countries, the rapidly developing cities drain resources from the rural areas",the extent to which urbanization affects development has been exaggerated,governments are so preoccupied with urbanization in the West that they forget to attend to problems in the Third World,B,"\n\nAnswer: B in poorer countries, the rapidly developing cities drain resources from the rural areas",1,639.1535000018775,2023-12-01T05:32:04.198Z
6569539b90ab67957d48c035,The capitalist class of the mid-twentieth century were said to join the upper class because they:,participated in the same leisure pursuits and events of the 'social calendar',emulated the lifestyle and cultural values of the traditional aristocracy,owned companies and financial assets that generated wealth through corporations,"had direct, personal ownerships of land and businesses as physical assets",C,\n\nAnswer: C owned companies and financial assets that generated wealth through corporations,1,914.9324999973178,2023-12-01T05:32:06.154Z
6569539b90ab67957d48c036,The term inter-generational mobility refers to:,movement into a different occupational category over a person's lifetime,movement into different occupational categories between generations,movement into a higher occupational category,movement into an occupation that generates a lower income,B,\n\nAnswer: B. Movement into different occupational categories between generations.,1,475.0490000024438,2023-12-01T05:32:07.780Z
6569539b90ab67957d48c037,"The term 'culture industry', used by members of the Frankfurt School, referred to:",the globalization of culture through new technologies,the way in which cultural products were bought and sold for profit,the development of subcultures and counter-cultures in society,the way in which industrialization had created new means of communication,B,\n\nAnswer: B the way in which cultural products were bought and sold for profit,1,545.4532000012696,2023-12-01T05:32:09.572Z
6569539b90ab67957d48c038,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",part-time jobs pay relatively high wages and so are financially beneficial,they make a rational choice to combine employment with their 'home-centred' lives,"their choices are constrained by structural factors, such as being unable to afford childcare",full time work is not available in the kinds of occupations that they want to enter,B,"\n\nAnswer: C their choices are constrained by structural factors, such as being unable to afford childcare.",0,665.3876999989152,2023-12-01T05:32:11.484Z
6569539b90ab67957d48c039,A sect is organised around:,"beliefs that can be challenged by members, a charismatic leader, and openness to new recruits",tolerance towards other religions and the separation of church and state,"voluntary membership, democratic leadership, and high levels of emotional commitment",the idea of the secular world itself as being sacred,C,"\n\nAnswer: C voluntary membership, democratic leadership, and high levels of emotional commitment",1,626.8410000018775,2023-12-01T05:32:13.330Z
6569539b90ab67957d48c03a,What is the name of the process by which we acquire a sense of identity and become members of society?,rationalization,colonization,McDonaldization,socialization,D,\n\nAnswer: D. Socialization.,1,336.50529999658465,2023-12-01T05:32:17.245Z
6569539b90ab67957d48c03b,Pre-testing a questionnaire is useful for:,finding out which topics are important to the respondents,testing out your computer and printer,identifying any problems with the question wording and routing,deciding which respondents to leave out of the final sample,C,\n\nAnswer: C Identifying any problems with the question wording and routing,1,508.9733000025153,2023-12-01T05:32:18.819Z
6569539b90ab67957d48c03c,Judith Butler (1999) suggested that:,sexual characteristics are the biological determinants of gender,"heterosexuality and homosexuality are essential, opposing identities",the 'two-sex' model replaced the 'one-sex' model in the eighteenth century,gender is performed through bodily gestures and styles to create 'sex',D,\n\nAnswer: A sexual characteristics are the biological determinants of gender.,0,471.041899997741,2023-12-01T05:32:20.442Z
6569539b90ab67957d48c03d,Patterns of drug use in Britain reveal that:,it has increased and is no longer confined to a hedonistic youth subculture,the most commonly used recreational drug is Ecstasy,teenage girls are more likely to experiment with hard drugs than teenage boys,"despite a series of moral panics, the use of illegal drugs is very rare",A,\n\nAnswer: A it has increased and is no longer confined to a hedonistic youth subculture,1,562.8537999987602,2023-12-01T05:32:22.353Z
6569539b90ab67957d48c03e,Murray thought that the 'underclass' consisted of people who:,formed an inferior 'race' with low levels of intelligence,lived morally unsound lives of crime and squalor,were too reliant upon welfare benefits,all of the above,D,\n\nAnswer: D all of the above.,1,406.0350999981165,2023-12-01T05:32:22.711Z
6569539b90ab67957d48c03f,"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",They are cultures as well as churches.,They practice separation of church and state.,They exclude women as clergy.,They are monotheistic.,D,\n\nAnswer: D They are monotheistic.,1,420.58390000090003,2023-12-01T05:32:25.371Z
6569539b90ab67957d48c040,"A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by",response rate bias,researcher bias,confusing correlation and causation,statistical regression,A,\n\nAnswer: A Response Rate Bias,1,396.2566999979317,2023-12-01T05:32:27.152Z
6569539b90ab67957d48c041,Role-learning theory suggests that,we internalise and take on social roles from a pre-existing framework,we create and negotiate our roles through interaction with others,social roles are not fixed or stable but fluid and pluralistic,roles have to be learned to suppress unconscious motivations,A,\n\nAnswer: A we internalise and take on social roles from a pre-existing framework,1,652.1486000008881,2023-12-01T05:32:29.833Z
6569539b90ab67957d48c042,Post-modernist writers have argued that:,"we live in a world of superficial, fragmented images",no theory is better than any other: 'anything goes',society has changed and we need new kinds of theory,all of the above,A,\n\nAnswer: D. all of the above,0,383.2901999987662,2023-12-01T05:32:31.467Z
6569539b90ab67957d48c043,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",Gentrification,Urbanization,White flight,The demographic transition,A,\n\nAnswer: A. Gentrification,1,373.0925000011921,2023-12-01T05:32:33.267Z
6569539b90ab67957d48c044,Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,no longer a powerful influence upon race relations,a way of marking out the land so that black people had less space for housing,a new policy that had been introduced to assimilate black and white groups,"a sharp division between black and white castes, underpinned by beliefs about white superiority",D,"\n\nAnswer: D. a sharp division between black and white castes, underpinned by beliefs about white superiority",1,881.2412000000477,2023-12-01T05:32:36.773Z
6569539b90ab67957d48c045,The social construction of childhood can be traced back to:,the introduction of compulsory education,increasingly emotional ties between parents and children,"new consumer goods for children, such as clothes, toys and books",all of the above,D,\n\nAnswer: D all of the above,1,374.3505000025034,2023-12-01T05:32:38.260Z
6569539b90ab67957d48c046,"In Marx's theory, the 'mode of production' means:",the way in which products are made in a factory,the average measure of productivity under capitalism,the organization of a society's technical and human resources,an integral part of the superstructure of a society,C,\n\nAnswer: C the organization of a society's technical and human resources,1,498.5659999996424,2023-12-01T05:32:40.185Z
6569539b90ab67957d48c047,The trend of decarceration involves:,community alternatives to imprisonment and institutional care,the increased use of imprisonment as the main form of punishment,transferring the management of prisons to private companies,decentralized organization due to the mobility of capital,A,\n\nAnswer: A. Community alternatives to imprisonment and institutional care,1,552.1630999967456,2023-12-01T05:32:42.176Z
6569539b90ab67957d48c048,The work of Smart suggested that:,the rates of violent crime were similar for men and women,women's sexual delinquency was more likely to be normalized than men's,women's criminal behaviour tended to reflect traditional gender roles,all of the above,C,\n\nAnswer: D all of the above.,0,386.7876999974251,2023-12-01T05:32:44.796Z
6569539b90ab67957d48c049,Allen's (2001) study of nurses showed that:,nurses perform a great deal of emotional labour for which they are not paid,the policies of Project 2000 had the effect of de-professionalising the career of nursing,"more men were moving into nursing, which challenges some of the prevailing stereotypes about the occupation",the role of the nurse was ambiguous and had to be constantly redefined in the context of everyday interactions with other staff and patients,D,\n\nAnswer: A. nurses perform a great deal of emotional labour for which they are not paid,0,688.8840000033379,2023-12-01T05:35:46.557Z
6569539b90ab67957d48c04a,Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?,Ethnocentrism,Stereotyping,Scapegoating,Institutionalization,C,\n\nAnswer: C Scapegoating,1,437.15230000019073,2023-12-01T05:32:49.123Z
6569539b90ab67957d48c04b,"Dahrendorf, Rex, and Habermas focused their attention on:",social solidarity and cohesion,the interpretive understanding of action,women's experiences and gendered knowledge,"power, domination, and conflict",D,"\n\nAnswer: D. Power, domination, and conflict.",1,527.9673999994993,2023-12-01T05:32:51.442Z
6569539b90ab67957d48c04c,Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,"domesticating its content, including more 'home-produced' programmes",controlling the distribution of imported products by banning satellite dishes,creating 'reverse flows' of their own programmes back to imperial societies,all of the above,D,\n\nAnswer: D all of the above.,1,452.94140000268817,2023-12-01T05:32:53.124Z
6569539b90ab67957d48c04d,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,flexibility was reduced by the introduction of detailed daily worksheets,the state had greater control than managers over production processes,ownership was transferred from small shareholders to senior managers,employment depended on performance rather than trust and commitment,D,\n\nAnswer: D employment depended on performance rather than trust and commitment.,1,510.33589999750257,2023-12-01T05:32:55.009Z
6569539b90ab67957d48c04e,Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?,"In about a quarter of households with children, men stay home with the children so their wives can work.","Most women believe that there is equal opportunity today between men and women in career choice, advancement, and income.",Most men believe that women should be homemakers because men earn more money.,Most men married to working women do not share housework and childcare obligations equally with their working wives.,D,"\n\nAnswer: A. In about a quarter of households with children, men stay home with the children so their wives can work.",0,944.5676000006497,2023-12-01T05:32:57.264Z
6569539b90ab67957d48c04f,Socialization is:,the formation of an attachment bond between an infant and its carer,a tendency of social theorists to explain everything in terms of social causes,the process of becoming part of a society by learning its norms and values,the historical process by which societies change from traditional to modern,C,\n\nAnswer: C the process of becoming part of a society by learning its norms and values,1,665.7501999996603,2023-12-01T05:32:59.226Z
